#X,#CH1,#CH2
#Second,#Volt,#Volt
-7.28E-05,2.00E-03,2.00E-02
-7.24E-05,0.00E+00,2.00E-02
-7.20E-05,-2.00E-03,2.00E-02
-7.16E-05,-4.00E-03,2.00E-02
-7.12E-05,-2.00E-03,2.00E-02
-7.08E-05,-4.00E-03,2.00E-02
-7.04E-05,-6.00E-03,2.00E-02
-7.00E-05,-6.00E-03,2.00E-02
-6.96E-05,-2.00E-03,2.00E-02
-6.92E-05,2.00E-03,2.00E-02
-6.88E-05,-1.20E-02,0.00E+00
-6.84E-05,-8.00E-03,2.00E-02
-6.80E-05,-6.00E-03,2.00E-02
-6.76E-05,-6.00E-03,2.00E-02
-6.72E-05,-6.00E-03,2.00E-02
-6.68E-05,-6.00E-03,2.00E-02
-6.64E-05,0.00E+00,2.00E-02
-6.60E-05,0.00E+00,2.00E-02
-6.56E-05,-8.00E-03,0.00E+00
-6.52E-05,-1.00E-02,2.00E-02
-6.48E-05,-4.00E-03,2.00E-02
-6.44E-05,-2.00E-03,2.00E-02
-6.40E-05,-1.00E-02,2.00E-02
-6.36E-05,-6.00E-03,2.00E-02
-6.32E-05,-2.00E-03,2.00E-02
-6.28E-05,4.00E-03,2.00E-02
-6.24E-05,0.00E+00,0.00E+00
-6.20E-05,0.00E+00,2.00E-02
-6.16E-05,4.00E-03,2.00E-02
-6.12E-05,-4.00E-03,2.00E-02
-6.08E-05,-2.00E-03,2.00E-02
-6.04E-05,0.00E+00,2.00E-02
-6.00E-05,-2.00E-03,2.00E-02
-5.96E-05,2.00E-03,2.00E-02
-5.92E-05,-4.00E-03,2.00E-02
-5.88E-05,-8.00E-03,2.00E-02
-5.84E-05,0.00E+00,2.00E-02
-5.80E-05,2.00E-03,2.00E-02
-5.76E-05,6.00E-03,2.00E-02
-5.72E-05,4.00E-03,2.00E-02
-5.68E-05,4.00E-03,2.00E-02
-5.64E-05,6.00E-03,2.00E-02
-5.60E-05,4.00E-03,2.00E-02
-5.56E-05,2.00E-03,2.00E-02
-5.52E-05,0.00E+00,2.00E-02
-5.48E-05,6.00E-03,0.00E+00
-5.44E-05,2.00E-03,2.00E-02
-5.40E-05,-2.00E-03,2.00E-02
-5.36E-05,4.00E-03,2.00E-02
-5.32E-05,6.00E-03,2.00E-02
-5.28E-05,6.00E-03,2.00E-02
-5.24E-05,2.00E-03,0.00E+00
-5.20E-05,4.00E-03,0.00E+00
-5.16E-05,2.00E-03,2.00E-02
-5.12E-05,-2.00E-03,2.00E-02
-5.08E-05,2.00E-03,2.00E-02
-5.04E-05,4.00E-03,2.00E-02
-5.00E-05,6.00E-03,2.00E-02
-4.96E-05,0.00E+00,2.00E-02
-4.92E-05,-6.00E-03,2.00E-02
-4.88E-05,0.00E+00,2.00E-02
-4.84E-05,6.00E-03,2.00E-02
-4.80E-05,4.00E-03,2.00E-02
-4.76E-05,4.00E-03,2.00E-02
-4.72E-05,4.00E-03,0.00E+00
-4.68E-05,4.00E-03,2.00E-02
-4.64E-05,2.00E-03,2.00E-02
-4.60E-05,2.00E-03,2.00E-02
-4.56E-05,-4.00E-03,2.00E-02
-4.52E-05,2.00E-03,2.00E-02
-4.48E-05,2.00E-03,2.00E-02
-4.44E-05,-4.00E-03,2.00E-02
-4.40E-05,-2.00E-03,0.00E+00
-4.36E-05,4.00E-03,2.00E-02
-4.32E-05,6.00E-03,2.00E-02
-4.28E-05,0.00E+00,2.00E-02
-4.24E-05,-2.00E-03,2.00E-02
-4.20E-05,-4.00E-03,2.00E-02
-4.16E-05,-6.00E-03,2.00E-02
-4.12E-05,-6.00E-03,2.00E-02
-4.08E-05,-8.00E-03,2.00E-02
-4.04E-05,0.00E+00,2.00E-02
-4.00E-05,-2.00E-03,2.00E-02
-3.96E-05,-1.20E-02,0.00E+00
-3.92E-05,-4.00E-03,2.00E-02
-3.88E-05,-2.00E-03,2.00E-02
-3.84E-05,2.00E-03,2.00E-02
-3.80E-05,0.00E+00,2.00E-02
-3.76E-05,0.00E+00,2.00E-02
-3.72E-05,2.00E-03,2.00E-02
-3.68E-05,-2.00E-03,2.00E-02
-3.64E-05,-4.00E-03,2.00E-02
-3.60E-05,0.00E+00,2.00E-02
-3.56E-05,-4.00E-03,2.00E-02
-3.52E-05,0.00E+00,2.00E-02
-3.48E-05,-6.00E-03,2.00E-02
-3.44E-05,-2.00E-03,0.00E+00
-3.40E-05,2.00E-03,2.00E-02
-3.36E-05,0.00E+00,2.00E-02
-3.32E-05,0.00E+00,2.00E-02
-3.28E-05,0.00E+00,2.00E-02
-3.24E-05,0.00E+00,2.00E-02
-3.20E-05,0.00E+00,0.00E+00
-3.16E-05,0.00E+00,2.00E-02
-3.12E-05,-6.00E-03,2.00E-02
-3.08E-05,2.00E-03,2.00E-02
-3.04E-05,6.00E-03,2.00E-02
-3.00E-05,0.00E+00,2.00E-02
-2.96E-05,-4.00E-03,0.00E+00
-2.92E-05,4.00E-03,2.00E-02
-2.88E-05,6.00E-03,2.00E-02
-2.84E-05,2.00E-03,2.00E-02
-2.80E-05,-2.00E-03,0.00E+00
-2.76E-05,2.00E-03,2.00E-02
-2.72E-05,2.00E-03,0.00E+00
-2.68E-05,0.00E+00,2.00E-02
-2.64E-05,0.00E+00,2.00E-02
-2.60E-05,2.00E-03,2.00E-02
-2.56E-05,8.00E-03,2.00E-02
-2.52E-05,2.00E-03,2.00E-02
-2.48E-05,-4.00E-03,2.00E-02
-2.44E-05,6.00E-03,2.00E-02
-2.40E-05,6.00E-03,2.00E-02
-2.36E-05,2.00E-03,2.00E-02
-2.32E-05,0.00E+00,2.00E-02
-2.28E-05,-2.00E-03,2.00E-02
-2.24E-05,-2.00E-03,2.00E-02
-2.20E-05,0.00E+00,2.00E-02
-2.16E-05,-4.00E-03,2.00E-02
-2.12E-05,0.00E+00,2.00E-02
-2.08E-05,6.00E-03,2.00E-02
-2.04E-05,8.00E-03,2.00E-02
-2.00E-05,0.00E+00,2.00E-02
-1.96E-05,4.00E-03,2.00E-02
-1.92E-05,4.00E-03,2.00E-02
-1.88E-05,6.00E-03,2.00E-02
-1.84E-05,-2.00E-03,2.00E-02
-1.80E-05,2.00E-03,0.00E+00
-1.76E-05,-2.00E-03,0.00E+00
-1.72E-05,0.00E+00,2.00E-02
-1.68E-05,0.00E+00,2.00E-02
-1.64E-05,0.00E+00,2.00E-02
-1.60E-05,1.00E-02,2.00E-02
-1.56E-05,0.00E+00,2.00E-02
-1.52E-05,-1.20E-02,2.00E-02
-1.48E-05,0.00E+00,2.00E-02
-1.44E-05,2.00E-03,2.00E-02
-1.40E-05,0.00E+00,2.00E-02
-1.36E-05,-4.00E-03,2.00E-02
-1.32E-05,-4.00E-03,2.00E-02
-1.28E-05,-4.00E-03,2.00E-02
-1.24E-05,-4.00E-03,2.00E-02
-1.20E-05,-6.00E-03,2.00E-02
-1.16E-05,-4.00E-03,2.00E-02
-1.12E-05,4.00E-03,2.00E-02
-1.08E-05,0.00E+00,2.00E-02
-1.04E-05,-2.00E-03,2.00E-02
-1.00E-05,2.00E-03,2.00E-02
-9.60E-06,2.00E-03,2.00E-02
-9.20E-06,2.00E-03,2.00E-02
-8.80E-06,-4.00E-03,2.00E-02
-8.40E-06,-4.00E-03,2.00E-02
-8.00E-06,-4.00E-03,2.00E-02
-7.60E-06,2.00E-03,2.00E-02
-7.20E-06,0.00E+00,2.00E-02
-6.80E-06,0.00E+00,2.00E-02
-6.40E-06,8.00E-03,2.00E-02
-6.00E-06,4.00E-03,2.00E-02
-5.60E-06,-6.00E-03,2.00E-02
-5.20E-06,-4.00E-03,2.00E-02
-4.80E-06,4.00E-03,2.00E-02
-4.40E-06,0.00E+00,2.00E-02
-4.00E-06,-2.00E-03,2.00E-02
-3.60E-06,-6.00E-03,2.00E-02
-3.20E-06,-4.00E-03,0.00E+00
-2.80E-06,-2.00E-03,2.00E-02
-2.40E-06,-6.00E-03,2.00E-02
-2.00E-06,-2.00E-03,0.00E+00
-1.60E-06,4.00E-03,2.00E-02
-1.20E-06,4.00E-03,0.00E+00
-8.00E-07,-6.00E-03,0.00E+00
