#Source,#CH1,#CH2
#Second,#Volt,#Volt
-0.0023124,-1.06,-0.0432
-0.002312,-1.06,-0.0416
-0.0023116,-1.04,-0.0424
-0.0023112,-1.06,-0.0408
-0.0023108,-1.06,-0.0408
-0.0023104,-1.06,-0.0408
-0.00231,-1.06,-0.0432
-0.0023096,-1.06,-0.0424
-0.0023092,-1.06,-0.0432
-0.0023088,-1.04,-0.0424
-0.0023084,-1.04,-0.0432
-0.002308,-1.06,-0.0416
-0.0023076,-1.04,-0.0424
-0.0023072,-1.04,-0.0424
-0.0023068,-1.06,-0.0424
-0.0023064,-1.06,-0.0408
-0.002306,-1.06,-0.0408
-0.0023056,-1.04,-0.0424
-0.0023052,-1.06,-0.0424
-0.0023048,-1.06,-0.0416
-0.0023044,-1.06,-0.0424
-0.002304,-1.04,-0.0424
-0.0023036,-1.06,-0.0424
-0.0023032,-1.06,-0.0416
-0.0023028,-1.06,-0.0424
-0.0023024,-1.06,-0.0424
-0.002302,-1.06,-0.0416
-0.0023016,-1.06,-0.0424
-0.0023012,-1.04,-0.0424
-0.0023008,-1.06,-0.0432
-0.0023004,-1.04,-0.0416
-0.0023,-1.04,-0.0424
-0.0022996,-1.04,-0.0424
-0.0022992,-1.06,-0.0432
-0.0022988,-1.04,-0.0432
-0.0022984,-1.04,-0.0416
-0.002298,-1.04,-0.0424
-0.0022976,-1.06,-0.0424
-0.0022972,-1.04,-0.0416
-0.0022968,-1.04,-0.0416
-0.0022964,-1.04,-0.0432
-0.002296,-1.04,-0.0432
-0.0022956,-1.06,-0.044
-0.0022952,-1.04,-0.0416
-0.0022948,-1.04,-0.0416
-0.0022944,-1.04,-0.0408
-0.002294,-1.04,-0.0432
-0.0022936,-1.06,-0.0416
-0.0022932,-1.04,-0.0424
-0.0022928,-1.04,-0.0424
-0.0022924,-1.06,-0.0424
-0.002292,-1.04,-0.0424
-0.0022916,-1.04,-0.0432
-0.0022912,-1.06,-0.0408
-0.0022908,-1.04,-0.0416
-0.0022904,-1.06,-0.0424
-0.00229,-1.06,-0.0416
-0.0022896,-1.04,-0.0416
-0.0022892,-1.02,-0.0424
-0.0022888,-1.04,-0.0416
-0.0022884,-1.04,-0.0424
-0.002288,-1.04,-0.0408
-0.0022876,-1.04,-0.0432
-0.0022872,-1.04,-0.0424
-0.0022868,-1.04,-0.0408
-0.0022864,-1.04,-0.0408
-0.002286,-1.04,-0.0416
-0.0022856,-1.04,-0.0416
-0.0022852,-1.04,-0.0416
-0.0022848,-1.04,-0.0432
-0.0022844,-1.04,-0.0424
-0.002284,-1.04,-0.0424
-0.0022836,-1.04,-0.0432
-0.0022832,-1.04,-0.0432
-0.0022828,-1.02,-0.0408
-0.0022824,-1.04,-0.0432
-0.002282,-1.04,-0.0424
-0.0022816,-1.04,-0.0416
-0.0022812,-1.04,-0.0408
-0.0022808,-1.04,-0.0424
-0.0022804,-1.04,-0.0424
-0.00228,-1.06,-0.0424
-0.0022796,-1.04,-0.0424
-0.0022792,-1.04,-0.0424
-0.0022788,-1.04,-0.0416
-0.0022784,-1.04,-0.0416
-0.002278,-1.04,-0.0408
-0.0022776,-1.02,-0.0424
-0.0022772,-1.04,-0.0416
-0.0022768,-1.04,-0.0432
-0.0022764,-1.04,-0.0432
-0.002276,-1.04,-0.0416
-0.0022756,-1.04,-0.0408
-0.0022752,-1.04,-0.0424
-0.0022748,-1.04,-0.0416
-0.0022744,-1.06,-0.0424
-0.002274,-1.04,-0.0416
-0.0022736,-1.04,-0.0424
-0.0022732,-1.02,-0.0416
-0.0022728,-1.04,-0.0432
-0.0022724,-1.04,-0.0424
-0.002272,-1.04,-0.0424
-0.0022716,-1.04,-0.0432
-0.0022712,-1.04,-0.0408
-0.0022708,-1.06,-0.0416
-0.0022704,-1.04,-0.0424
-0.00227,-1.02,-0.0408
-0.0022696,-1.04,-0.0424
-0.0022692,-1.02,-0.0432
-0.0022688,-1.04,-0.0424
-0.0022684,-1.04,-0.0432
-0.002268,-1.04,-0.0432
-0.0022676,-1.04,-0.0416
-0.0022672,-1.04,-0.0416
-0.0022668,-1.02,-0.0416
-0.0022664,-1.04,-0.0416
-0.002266,-1.02,-0.044
-0.0022656,-1.04,-0.0408
-0.0022652,-1.02,-0.0416
-0.0022648,-1.04,-0.0416
-0.0022644,-1.04,-0.0432
-0.002264,-1.04,-0.0408
