#  Vmag     Imag      dx       dy
 28.5500  27.5960  -4.6200  -0.2800
 23.6210  23.1440  -0.5300  -0.1400
 24.7040  22.9440   0.2800  -0.2500
 22.0180  20.6680  -0.0400   0.2000
 24.3510  23.7820  -0.3100  -0.0800
 26.3180  25.5140  -0.3600  -0.1500
 27.4900  26.3030  -0.2600  -0.1300
 25.2200  24.5230  -0.4800  -0.3100
 23.0440  21.5730   0.0900  -0.1100
 22.1340  20.7830  -0.0400   0.0200
 21.6370  20.3820   0.0000   0.2400
 24.3120  22.5120  -0.0800  -0.2000
 24.4940  22.6290  -0.1800  -0.0800
 24.7670  22.8100  -0.1700   0.1400
 26.4220  23.8430   0.0500   0.0200
 25.9180  23.5890   0.0300  -0.1500
 24.2160  22.4130  -0.1600   0.1200
 23.3160  21.7300   0.1900  -0.0300
 25.8370  23.7630   0.0700   0.0500
 26.4950  25.6520  -0.3300  -0.3800
 24.6590  22.8210   0.4200  -0.0100
 24.7810  22.8640   0.2200   0.0200
 24.7920  22.9490  -0.0100  -0.0600
 22.8760  21.3620   0.0700   0.1100
 22.0160  20.7140   0.0700  -0.0200
 20.5670  19.6240   0.2200  -0.1600
 26.0770  23.7600  -0.1800  -0.0700
 23.1820  21.6370   0.0000   0.0800
 22.3420  20.9350  -0.0800  -0.1200
 21.1090  20.0180  -0.1900   0.2100
 22.0680  20.7730  -0.0400   0.0300
 24.2850  22.4410  -0.1000  -0.0200
 26.5130  25.6270  -0.4700  -0.2700
 24.1240  22.3990   0.0200   0.0500
 25.5270  23.4600   0.1100  -0.2400
 21.3100  20.1830   0.1900  -0.0400
 20.7440  19.7540  -0.0500   0.0800
 22.2610  21.8360  -0.6200  -0.0200
 24.2820  22.5160  -0.0500   0.0600
 26.0860  23.8040  -0.1100  -0.0500
 22.3120  20.9440  -0.0500   0.1000
 24.7770  22.9660  -0.0600  -0.2000
 22.6940  22.2740  -0.5800  -0.1700
 20.5390  19.5800  -0.0800  -0.0800
 25.1480  23.2300   0.1500   0.0400
 24.2550  22.4270  -0.0800   0.1200
 21.5250  20.2970   0.3700  -0.2100
 23.1960  21.5720  -0.0400   0.0600
 24.7880  22.8010   0.1400  -0.3000
 23.1710  21.5180   0.0800   0.1400
 26.8200  25.7140  -0.5900   0.0200
 26.1880  25.2500  -0.4300  -0.2600
 25.2180  23.2270   0.0300   0.0900
 24.2240  22.4120  -0.1600  -0.0400
 24.9230  24.2720  -0.2900  -0.1000
 25.1480  23.2300   0.0600   0.0500
 24.0860  22.3190   0.0200  -0.1600
 27.8880  27.4320  -1.0400  -1.4400
 22.0310  20.7480  -0.0300   0.2100
 23.1780  21.6150   0.1200  -0.1100
 25.6540  25.4390  -0.6400  -0.4500
 27.2400  26.2500  -0.1600   0.0900
 26.2960  24.3890   0.0200   0.0500
 24.3410  23.7310  -0.6500  -0.3300
 27.1400  25.5740  -0.5200  -0.1700
 27.2810  25.9810  -0.2700   0.0500
 23.0110  21.4630  -0.0600   0.0200
 24.5180  22.6420   0.0200   0.0400
 21.7930  20.5450   0.0600  -0.1300
 22.2460  21.8850  -0.5700  -0.3700
 23.1930  21.6230  -0.0900   0.0600
 25.0140  23.0490   0.0500   0.0300
 26.8550  24.3710  -0.1300   0.0900
 26.1830  25.1810  -0.7400  -0.2500
 27.1250  26.0780  -0.7800  -0.3600
 27.8420  24.9560   0.5200  -0.5400
 21.0120  19.9280   0.2100  -0.0300
 23.0960  22.4400  -0.5700  -0.2000
 29.1290  28.0600   2.0500   2.5100
 28.6860  25.4180   0.1700  -0.2300
 28.1580  27.0020  -0.6000  -0.0500
 28.0350  26.7730  -0.9400  -0.0100
 27.8660  26.5910  -0.6200   0.0400
 21.8120  21.4590  -0.3900   0.0300
 22.8850  21.3860  -0.0800  -0.0500
 28.7330  28.0580  -0.9700   0.5800
 23.2120  21.6440  -0.0500  -0.3300
 30.2280  28.6880  -0.4700  -0.6900
 29.1320  28.0020   0.0200   0.1000
 26.0420  25.2060  -0.5900  -0.3500
 28.7910  25.5430  -0.0100   0.0900
 27.5070  26.3350  -0.3700   0.0700
 27.1400  26.0460  -0.4800  -0.0900
 24.4260  22.5700  -0.0500  -0.0500
 23.0000  21.4340   0.0500   0.0100
 21.7940  20.5350  -0.2400   0.0100
 27.9860  26.5840  -0.6100  -0.0600
 28.7870  25.4280   0.0500   0.2300
 21.1200  20.0120  -0.0400  -0.1500
 28.4650  27.1610  -0.5500  -0.5400
 25.9040  25.6810  -0.1700   0.2800
 24.3760  23.7690  -0.5600  -0.2000
 28.2670  26.9610  -0.8700   0.0000
 26.0480  23.7780  -0.0300  -0.1300
 24.7580  22.9290   0.1300  -0.1200
 20.8870  19.8490  -0.1400  -0.2000
 24.1620  22.3980   0.0000  -0.0500
 24.3940  22.5530   0.0800   0.2300
 27.8850  26.7080  -0.6000  -0.2000
 24.3740  22.5060  -0.1300   0.1000
 25.2600  23.8940  -0.2600   0.0600
 28.7200  27.4160  -2.3900  -2.0300
 26.7350  25.6600  -0.4300  -0.3500
 23.8220  22.1250  -0.0400  -0.0400
 25.3380  24.3820  -0.6700  -0.2400
 21.7700  20.5460   0.1700  -0.1600
 24.7700  22.7750  -0.0200   0.0400
 22.1560  20.7830  -0.0800   0.1900
 22.2350  20.7100  -0.0700  -0.0200
 29.2040  25.6700  -0.0600  -0.1000
 23.3140  21.6930   0.0000   0.2000
 25.0830  25.0100   0.0400   0.0900
 29.0990  27.9770  -0.3200  -0.2000
 26.9670  26.4430  -0.6900  -0.0800
 26.8880  25.7490  -0.4100  -0.2100
 24.7180  24.0670  -0.4700  -0.1300
 27.7460  26.9320  -0.8900  -0.5000
 26.8480  25.4700  -0.4800  -0.4900
 28.0980  27.4310  -0.3500   0.3200
 23.9710  22.2480  -0.0400  -0.0400
 28.7940  27.6300  -1.0700  -0.2700
 23.2890  21.7370  -0.1300  -0.1600
 25.1710  24.6660  -0.4600  -0.2800
 24.5690  22.7570  -0.3200  -0.0600
 21.8330  20.5570   0.2100  -0.0300
 22.8180  21.3050  -0.0700  -0.1000
 23.3780  21.7370   0.0800   0.0000
 21.8300  20.5490   0.0300   0.3000
 27.3020  25.8270  -0.8500  -0.0400
 21.9840  20.6450  -0.2400   0.1000
 24.2450  22.4260  -0.1500   0.0800
 26.0270  23.6900  -0.1100   0.0500
 29.3500  27.8220   1.0000   0.3100
 28.5770  27.3350  -2.0200   1.7000
 24.0450  22.2980  -0.1300  -0.0900
 29.1090  28.1030  -0.3900  -0.6600
 24.5890  22.7220   0.1600   0.0300
 26.8100  25.5790  -0.8100  -0.3700
 21.3700  20.1910   0.1500  -0.0700
 28.0740  26.8280  -0.5100   0.0100
 21.5140  20.3390   0.1800   0.1400
 28.6050  27.6440  -0.5500   0.3000
 30.4790  28.6830  -1.3000  -1.1000
 24.3860  22.6380  -0.1800   0.0400
 21.6010  20.4000  -0.0100   0.0600
 21.9810  20.6500   0.0500  -0.0600
 23.7830  22.0320   0.0400  -0.0100
 24.3290  22.5500   0.0000  -0.0200
 23.0500  21.4570   0.2000   0.0400
 22.5290  22.1140  -0.8700  -0.2100
 28.0240  26.9180  -0.6500  -0.1600
 27.3870  24.6610  -0.1500  -0.1100
 22.5690  21.1160   0.0400  -0.1000
 25.1280  23.1710   0.1400   0.1100
 23.8410  22.1190  -0.0200   0.0700
 26.4100  26.0200   0.0500   0.0200
 25.2770  23.3380  -0.0200   0.0500
 21.7680  20.5230   0.2700   0.1700
 27.4170  26.3230   8.0100   2.1800
 22.0490  20.7470   0.0200  -0.0100
 23.0060  21.5070  -0.3700   0.2800
 20.9020  19.8660  -0.0900   0.0400
 23.1900  21.6100   0.0000  -0.1600
 25.3340  24.6390  -0.3300  -0.1900
 22.0750  20.7170  -0.1000  -0.0500
 22.9960  21.4660  -0.1200   0.2500
 25.0520  24.3540  -0.2900   0.0800
 21.1020  20.0190  -0.1100   0.0400
 26.2530  24.0100   0.2400   0.1600
 27.1590  26.1370  -0.5100  -0.1200
 27.2310  26.5330   0.3500  -0.1500
 25.9420  23.7910   0.0200  -0.0700
 23.2450  21.6600  -0.3700   0.0600
 24.7980  22.8880  -0.1200  -0.2100
 23.4480  21.7660  -0.1200  -0.0700
 23.8990  22.1520  -0.0700   0.0400
 20.4180  19.5260   0.0500   0.2000
 20.4450  19.5230  -0.1300   0.3400
 26.4080  24.0750  -0.2900   0.2000
 29.2140  26.0960   9.1500  -2.0200
 25.5370  23.5270   0.0400   0.1300
 23.2610  21.6640  -0.3200  -0.0200
 23.2140  21.6090   0.0500   0.2100
 22.8000  21.2920   0.1400  -0.2200
 20.6280  19.6760   0.0600   0.0400
 23.2490  22.8220  -0.1900  -0.1300
 24.3200  22.5460  -0.1200   0.0200
 26.1340  25.2290  -0.3500  -0.1600
 25.7380  23.5360   0.1400   0.0400
 24.2690  22.4890  -0.1900   0.1200
 27.2210  26.0140  -0.5800   0.0500
 24.3360  22.6150  -0.2900  -0.0900
 28.8240  27.1800   6.2900  -4.9500
 24.5220  22.6740   0.0900  -0.0500
 26.3490  24.0280   0.0500   0.0300
 26.8510  24.4420  -0.1100  -0.3300
 25.9650  23.8690  -0.1600  -0.1600
 21.4310  20.2480   0.0700   0.0500
 22.6880  21.3160   0.2400   0.1900
 27.3820  26.2760  -0.5200   0.0800
 22.4650  22.0790  -0.4400  -0.0900
 22.4900  21.1210   0.2300   0.1200
 26.7850  24.4540   0.0300  -0.2100
 21.5260  20.3380  -0.0600   0.1900
 23.9270  22.1890   0.2300  -0.3800
 23.7740  23.2950  -0.5200  -0.5100
 25.7020  23.5770  -0.0400  -0.2400
 28.7980  27.1490  -3.9400   4.4600
 24.0110  22.2910   0.1700   0.0800
 23.7060  22.0100  -0.2100  -0.4000
 25.1150  23.1400   0.1700   0.0000
 24.6410  22.7540   0.1600  -0.0200
 25.8540  23.6590  -0.0800   0.0500
 24.5230  22.7250   0.0100  -0.0700
 23.6060  21.9120  -0.0200  -0.0300
 25.7080  24.9870  -0.2300  -0.2700
 27.7540  25.6330  -5.4000   5.6600
 26.1830  23.9870  -0.2600   0.1400
 23.9710  22.1420   0.0000  -0.1400
 22.6990  21.2580   0.0300  -0.2300
 23.9600  23.4600  -0.5300  -0.1600
 26.0150  25.5090  -0.3100  -0.4100
 25.5510  23.4740   0.0800  -0.0100
 27.0820  26.2420   5.1300   6.7800
 26.2540  25.4860  -0.0700  -0.1200
 27.0870  26.0360  -0.5700  -0.1800
 26.2640  24.0910   0.1600   0.0300
 24.8500  24.1830  -0.4900  -0.0100
 25.2490  23.1970  -0.1500  -0.0500
 28.7710  28.1610  -9.1500   0.3500
 24.9900  22.9420   0.2400   0.2500
 23.9790  23.4210  -0.3100  -0.1400
 26.6640  25.4410  -0.4700  -0.0900
 21.1280  21.0150  -0.3600  -0.0500
 25.7620  23.5880   0.1400  -0.2300
 24.2860  22.5830  -0.0500  -0.0700
 23.6340  21.9740  -0.0100   0.0100
 25.3420  23.2920   0.1300  -0.3000
 23.7350  23.2590  -0.6600   0.0800
 26.9510  24.5000   0.1100   0.1700
 22.3330  20.9110   0.0500   0.0700
 25.7850  23.6230  -0.3800   0.1600
 25.8240  23.6890   0.0000  -0.1300
 24.4780  22.7790   0.0900   0.0300
 23.6420  23.1130  -0.4100  -0.0300
 23.6860  22.0640   0.1000  -0.3000
 24.1060  22.3470   0.1300   0.0200
 24.0460  23.4910  -0.1600  -0.1500
 26.7360  24.2470  -0.2300  -0.3100
 26.4460  24.2350  -0.0500   0.0900
 28.6640  27.4910  -1.4500   5.7900
 23.5310  21.8670   0.2400  -0.0800
 23.9120  22.2930   0.1300   0.0000
 22.9210  21.4100   0.3000  -0.1600
 23.8150  22.1380   0.1400   0.0400
 26.1870  25.2710  -0.5000  -0.3700
 26.0410  23.8470  -0.0700   0.0800
 27.4240  24.7710  -0.1600  -0.0400
 21.0660  19.9700  -0.0400  -0.0200
 20.8220  19.8010   0.0500  -0.1200
 23.0390  21.5700  -0.1100   0.0700
 22.1170  20.7550  -0.1700   0.1900
 26.2100  25.3400  -0.7500  -0.0900
 24.2070  22.4620   0.1400   0.1300
 24.6470  22.6260  -0.1200   0.0600
 25.8590  23.7140  -0.3500   0.2200
 22.0780  20.7920   0.0700   0.0500
 24.8820  24.2590  -0.4700  -0.2500
 26.0480  23.8280   0.0700  -0.0700
 21.2230  20.1040   0.2700   0.0700
 25.1990  23.2200  -0.1700  -0.0300
 22.3750  20.5150   1.0600  -0.5100
 23.1300  21.5500  -0.1700   0.0300
 21.2560  20.1310  -0.2700   0.1500
 20.1010  19.2720   0.2200  -0.0500
 27.6320  26.4460  -1.0700  -0.1100
 24.0860  22.3260   0.3500  -0.1000
 28.9940  27.8240  -0.4800   0.4800
 25.1780  24.5220  -0.3900  -0.2500
 28.8830  27.6770  -0.8900  -0.5700
 27.5270  26.9630  -0.8200  -1.2200
 25.3690  23.3450  -0.1100  -0.1200
 24.4880  22.6510  -0.0600  -0.0400
 23.5600  21.8200   0.1000   0.1700
 25.8420  23.7400  -0.1900  -0.2700
 25.1650  24.5260  -0.7500  -0.2300
 26.8510  25.8030  -0.5900  -0.1000
 28.3510  27.1440  -0.7200  -0.2500
 23.7690  22.0810   0.2100  -0.1400
 23.2130  21.5910  -0.2000  -0.1000
 25.6620  24.9060  -0.4100   0.0200
 26.4120  25.9540  -0.1800   0.0400
 20.7100  19.7110  -0.2700   0.1400
 22.0720  21.7210  -0.3800   0.1500
 21.2990  20.1420  -0.2400  -0.1500
 29.6520  28.3430  -0.6400  -0.6000
 28.8960  27.3900  -0.2700   0.1100
 25.7650  23.6440  -0.1500   0.0300
 21.3120  20.1740  -0.1400  -0.0400
 25.1910  23.1690   0.0500   0.0200
 21.3530  20.1860  -0.0800   0.0800
 21.3780  20.2050  -0.2200  -0.1300
 28.9580  27.7420   2.1200  -0.4400
 26.4770  25.5070  -0.6800  -0.1200
 22.9080  21.4280  -0.0600   0.0300
 28.7320  27.3890  -0.1700  -0.3700
 26.0460  23.7670  -0.0800   0.0300
 24.3960  22.5480   0.0000   0.0600
 27.7580  26.6530  -0.7800  -0.1500
 27.3540  26.3630  -0.6900  -0.2000
 25.0910  22.8610  -0.1300   0.1900
 22.5100  21.1310   0.0100  -0.0200
 23.0430  21.4600   0.2900  -0.0600
 24.5980  22.7100   0.1800   0.2800
 24.8890  24.8700  -0.0800  -0.2300
 29.2380  27.9000  -0.4400   0.2800
 23.2480  21.6040  -0.0200   0.1200
 29.1610  27.7260  -0.2600  -0.1600
 23.5660  21.8570   0.1900   0.1900
 28.2330  27.0230  -0.5800  -0.3000
 25.1360  23.1670   0.1400  -0.2300
 28.1180  24.9920  -0.1500  -0.0800
 23.9840  23.4270  -0.4900   0.0300
 26.5070  24.2360   0.0300  -0.1200
 27.9030  27.2560  -0.6500  -0.7600
 28.1780  26.9210  -0.6000  -0.3000
 25.1310  24.4640  -0.7300  -0.3500
 28.5140  27.1870   0.0400  -0.2900
 26.4560  25.5110  -0.5500  -0.1200
 23.6890  21.9730  -0.1300   0.1100
 20.9060  19.8880   0.2000  -0.1600
 25.1360  23.1360   0.2200  -0.0500
 24.7680  24.1300  -0.5500  -0.0700
 23.7090  23.2090  -0.4700  -0.1300
 26.3690  24.1000   0.0300   0.2600
 26.0780  23.8440  -0.2800  -0.1500
 23.5710  21.9180   0.0200   0.0100
 21.3250  20.1940  -0.0600  -0.0200
 27.0480  24.4730   0.2800  -0.1500
 27.8740  24.9600   0.0700  -0.2100
 21.3140  20.1940   0.1400   0.0700
 24.8990  23.0480   0.0200  -0.1600
 24.1350  22.3320   0.6600  -0.2700
 25.9490  25.0640  -0.7400  -0.3500
 20.5110  19.5970   0.1500  -0.1100
 23.2510  21.6420  -0.1500   0.0900
 24.7140  22.7920   0.1600   0.4600
 24.0450  22.3670   0.1500  -0.3400
 25.9760  23.8510  -0.1000   0.3600
 25.0310  23.1000   0.1500   0.0100
 23.8540  22.1270   0.1700   0.0800
 21.8200  21.5170  -0.3700  -0.2000
 24.1880  23.6690  -0.3000   0.2000
 23.0510  21.5600  -0.0300  -0.2700
 24.3420  22.5300   0.0000  -0.1400
 24.3000  22.4550  -0.4800   0.0100
 20.2890  19.4120  -0.1000  -0.3400
 20.7460  19.7810   0.0600  -0.2800
 25.0440  24.4080  -0.5800  -0.2200
 23.9420  22.2220   0.2500  -0.0600
 23.1910  21.5690  -0.1000  -0.3400
 24.6500  22.7570  -0.2900   0.0300
 27.8410  26.4330   2.1600   6.8000
 24.2510  22.5140   0.2600   0.2000
 25.1690  23.1930   0.0300   0.1400
 24.7060  22.7890  -0.0800   0.1800
 23.9100  23.4120  -0.3700  -0.1500
 24.0280  22.3120  -0.2500  -0.1200
 24.2560  23.6630  -0.7400  -0.2800
 24.0670  22.3170  -0.1100  -0.0700
 25.0970  23.1900  -0.1400   0.1500
 24.1640  22.4000   0.1000   0.0400
 21.2570  20.1530   0.1700   0.0100
 21.1090  20.0260   0.1600  -0.1900
 26.3390  24.0090   2.5200   7.0400
 22.5950  21.1100   0.0200   0.3400
 23.2990  22.7840  -0.5000  -0.0600
 24.1650  22.3480   0.1200   0.3200
 21.1450  20.0720   0.2200   0.1200
 21.8350  20.5150  -0.1900   0.1600
 28.5200  26.7720   7.1000   0.3900
 25.2780  23.2170   0.2500  -0.0100
 22.1870  20.8500  -0.0200   0.1500
 23.7100  21.9790  -0.0700  -0.0100
 25.3890  23.3580   0.2000   0.2700
 20.4180  19.5010   0.3000  -0.0600
 22.7490  21.2340   0.1800   0.0200
 23.6850  22.0430  -0.2900   0.0400
 23.4630  22.9840  -0.3900  -0.2700
 24.7890  24.1730  -0.3900  -0.0500
 23.0490  21.5280  -0.1200   0.1200
 22.9380  22.4640  -0.5500  -0.2000
 23.5190  22.9360  -0.5400  -0.3700
 23.3430  21.6590   0.1200   0.1500
 24.4540  22.5560  -0.0500   0.0300
 27.1920  24.5820  -9.4500  -1.2700
 25.2340  23.2620  -0.0300   0.2200
 24.7060  22.7800  -0.1000   0.1200
 21.5290  20.3020   0.0000  -0.4000
 25.3790  24.6640   1.8000   6.2000
 24.8470  24.1890  -0.3000   0.1000
 23.4480  21.7950   0.2300  -0.1100
 27.5670  24.8330  -0.0500   0.1800
 21.6500  20.4260  -0.0100  -0.0200
 22.7960  21.2480  -0.2300   0.0800
 27.1960  24.5380  -0.3500   0.0800
 25.0740  23.1630   0.3900  -0.0300
 29.3910  27.7220  -0.3500   0.3900
 26.0970  25.0900  -0.5000  -0.1000
 23.7050  21.9790  -0.1200   0.0100
 25.1220  23.1040  -0.2600  -0.2300
 23.9230  22.1710   0.0300   0.0600
 27.6130  26.4340  -0.5300   0.0900
 24.4660  22.5800  -0.9100  -0.4200
 23.6990  22.1110   0.2300   0.1900
 24.8030  22.8150   0.0500   0.2500
 22.0570  20.7060   0.1100   0.1600
 24.5820  22.7630  -0.1000   0.2400
 23.1590  21.6600  -0.0900   0.1800
 26.3650  25.4320  -0.4500  -0.1200
 25.3210  24.6660  -0.1400  -0.0600
 22.4930  21.1000  -0.0100   0.0900
 21.5720  20.3300   0.3200   0.2500
 21.3340  20.2200   0.1000   0.0100
 23.4530  21.7830  -0.1100   0.4500
 24.8220  23.0050   0.1300   0.0900
 21.1260  20.0630   0.0400  -0.0300
 21.6450  20.4600  -0.2600   0.2200
 24.4910  22.7460   0.2500   0.4500
 22.1970  20.8690   0.3400  -0.1500
 21.7580  20.5170  -0.0500  -0.0500
 24.6610  24.1420  -0.2600  -0.0600
 24.0270  22.3860   0.4300  -0.2200
 22.9030  21.2900   0.2200  -0.3800
 20.0660  19.2530   0.0700   0.0100
 24.2530  23.7260  -0.6500  -0.0900
 22.3010  20.9630  -0.0300   0.0000
 21.3450  20.2120  -0.2200   0.2200
 21.9250  20.6480   0.1100  -0.0800
 22.2320  20.8660   0.0800   0.0100
 20.6670  19.6990   0.0500  -0.0200
 25.9570  23.7660   0.1100   0.0200
 25.8820  25.1500  -0.6000  -0.3600
 20.8210  19.8010  -0.0600   0.1300
 25.2370  23.2540  -0.1300  -0.1000
 21.3880  20.2530   0.0100   0.0300
 25.7260  23.6210   0.2000   0.0500
 24.3150  22.5400   0.1800  -0.0600
 23.7120  22.0510  -0.0600  -0.0600
 16.4290  15.8390  -0.0200  -0.1400
 21.4290  20.2870   0.0000  -0.0300
 18.0960  17.5380  -0.3300  -0.3000
 24.5350  23.9480  -0.5000  -0.1800
 19.8800  19.1040   0.0100   0.1800
 23.9840  22.3130  -0.0800  -0.0100
 23.8400  22.0520  -0.1400   0.0100
 20.6950  19.7120   0.0100  -0.0700
 23.9580  22.2380  -0.0400  -0.0200
 23.3770  21.8200   0.0600   0.0500
 17.4170  16.9040   0.1400  -0.4800
 25.8360  23.6570   0.1200  -0.0900
 23.0550  22.5580  -0.4800  -0.2800
 23.2350  21.7290  -0.0500   0.0800
 23.4770  21.8090   0.0500   0.0900
 25.4750  23.4920  -0.0400  -0.0800
 22.1560  20.8570  -0.1700   0.1300
 24.3620  22.6980   0.1400  -0.0900
 26.3700  23.9770   0.2700  -0.1500
 22.5100  21.1250   0.2100   0.0600
 21.8220  20.5960  -0.1500   0.0300
 21.8900  21.6170  -0.5400  -0.2500
 24.6710  22.7510  -0.0500   0.1100
 21.3220  20.1840   0.0900   0.0800
 22.6010  21.1730  -0.0300  -0.0600
 25.2810  23.3780   0.0000   0.0200
 22.2200  20.8540   0.2200  -0.1000
 21.2690  20.1360  -0.1800   0.0100
 22.1350  20.8170  -0.0300   0.0400
 25.2280  23.2470  -0.0200  -0.1600
 24.8270  22.9490  -0.0100  -0.0400
 22.3760  20.9590   0.0700  -0.1400
 23.9580  22.1750  -0.0400   0.1300
 23.8950  22.2440   0.0000   0.0000
 23.0860  21.5840  -0.0800   0.0300
 20.9100  19.6860   0.1000  -0.0500
 21.5070  20.3250  -0.1900   0.0400
 22.0180  20.7430  -0.0500  -0.1100
 22.1810  21.8430  -0.5300  -0.2000
 24.5140  22.7160  -0.0300   0.2000
 20.6920  19.7440   0.0300  -0.1100
 24.4020  23.8780  -0.6300  -0.1200
 23.2950  21.6430  -0.0500   0.0900
 22.0380  20.7190  -0.1600   0.0400
 25.6880  23.5320  -0.1400  -0.0200
 21.0260  19.9190  -0.0700   0.0000
 23.3570  21.7570  -0.1200  -0.1400
 26.0990  23.8400   0.1300  -0.1000
 19.2350  18.5800  -0.1500  -0.1600
 24.4870  22.6180   0.0500  -0.1500
 20.0490  19.2270   0.0000   0.0500
 24.6460  22.8280  -0.0900   0.1800
 21.6100  20.3860   0.0300  -0.0400
 25.5330  23.4380   0.1300  -0.1000
 25.1420  24.4560  -0.4700  -0.0100
 25.8760  25.1220  -0.5800  -0.1900
 23.9590  22.2450  -0.0600   0.0700
 24.1440  23.6250  -0.5500  -0.1500
 21.3390  20.1920  -0.1400  -0.0100
 22.8790  21.3490  -0.1900   0.0800
 22.9660  21.4990   0.0700   0.0500
 22.3670  21.0160  -0.0200   0.0700
 19.0010  18.3250  -0.0900  -0.3200
 22.8830  21.1500   0.0800   0.2200
 21.5590  20.3760   0.0800  -0.0900
 22.7730  21.3050  -0.0400   0.1000
 23.4470  21.7660   0.0600  -0.0700
 24.2700  22.4390  -0.1400   0.0200
 25.3500  23.3850  -0.0100   0.1900
 24.4730  22.6800   0.0500  -0.1800
 21.9490  20.6840  -0.1300   0.0500
 24.9460  23.1220  -0.0500  -0.0500
 23.0890  22.6450  -0.7300  -0.2400
 25.3000  23.3830   0.0800   0.0800
 23.9820  22.1760   0.0000  -0.0800
 20.6980  19.7140  -0.0100  -0.0900
 24.6620  22.7400  -0.1900  -0.0400
 18.6560  18.0420  -0.0600  -0.3400
 24.1050  22.2650   0.0600  -0.0700
 26.0390  23.7850  -0.0100  -0.0900
 18.2220  17.6370  -0.2700  -0.1000
 23.4800  21.8210  -0.1100   0.0900
 23.2410  21.6810   0.2300   0.0700
 25.1740  23.1390  -0.0400   0.0500
 23.6210  21.9370  -0.1100   0.0100
 21.5930  20.4170   0.1900   0.0100
 18.8170  18.1560  -0.0400  -0.3300
 20.2240  19.3610   0.0300   0.2100
 25.2290  24.5390  -0.6000  -0.1300
 24.7460  22.8560   0.0000  -0.0400
 20.1400  19.2840  -0.1000   0.0300
 23.8000  22.1710  -0.1700  -0.0700
 18.3180  17.7440  -0.0100  -0.1400
 24.4430  22.6460   0.0200   0.0900
 21.8720  20.5980  -0.0600   0.0900
 24.1830  22.3500  -0.0500  -0.0800
 22.8240  22.3830  -0.5400  -0.1700
 21.3730  20.2250  -0.1000  -0.0800
 23.0480  21.6030   0.1300   0.1100
 25.2460  24.5770  -0.6000  -0.1600
 18.5010  17.8750  -0.1300  -0.2400
 17.4760  16.9200   0.1700  -0.4600
 21.0650  19.9920  -0.1400   0.0200
 23.4240  21.7770   0.0300  -0.0300
 25.9810  23.8140  -0.0300  -0.1800
 19.0350  18.3650  -0.0400  -0.1000
 24.5660  23.9830  -0.5700   0.0600
 19.7620  19.0210   0.0800  -0.2100
 21.7140  20.4660   0.0100   0.0500
 25.4770  24.7280  -0.7900  -0.1400
 25.5520  23.4990  -0.0600   0.0700
 21.2330  20.1080  -0.0300   0.0400
 23.3140  21.7480  -0.0900   0.0500
 24.1070  22.2970  -0.2100  -0.1500
 25.7370  23.5340  -0.0700  -0.1800
 24.9140  24.3080  -0.4200  -0.2300
 18.4970  17.8820  -0.9300  -0.9600
 23.6340  21.9530  -0.1000   0.0500
 21.8440  20.5870  -0.0400   0.0300
 24.0800  22.3220  -0.1900   0.0600
 21.2050  20.0920  -0.1200   0.0000
 24.1430  22.3350  -0.0600   0.2700
 22.9790  21.4470  -0.0700   0.0300
 24.9700  24.3390  -0.6400  -0.3700
 24.5310  22.7210   0.0900   0.0100
 21.9600  20.6560   0.0500  -0.1000
 21.4460  20.2560   0.0000   0.0400
 23.4390  22.9720  -0.5200  -0.1500
 24.0490  22.3100   0.2100  -0.1000
 22.4360  21.0590   0.1600   0.0600
 22.5380  21.1170   0.0300  -0.0400
 24.0020  23.4900  -0.6600  -0.2700
 24.1170  22.3270   0.0300   0.0800
 23.0770  21.5700   0.0200   0.0300
 23.7480  22.0610  -0.1000   0.2300
 23.9120  22.1080   0.2200  -0.0700
 18.3080  17.7460  -0.2800  -0.1300
 20.0450  19.2160   0.0100   0.0300
 23.0130  21.4730   0.0000   0.0100
 19.2090  18.5190   0.1000   0.0400
 26.1140  23.9060   0.0400   0.0900
 19.7780  19.0350   0.2000   0.0200
 23.2280  21.6720  -0.1100   0.1200
 21.3270  20.2710   0.2800   0.0500
 22.3670  20.9820   0.1100   0.0300
 18.5940  17.9910  -0.0200  -0.3300
 25.4540  23.4560  -0.0100  -0.0500
 23.7920  23.9690   0.0700  -0.1000
 21.3220  20.2040   0.0300  -0.0700
 23.7260  22.1140   0.0100   0.1000
 24.3690  22.5480  -0.0400   0.0300
 21.7140  20.4660  -0.0100  -0.1200
 19.4340  18.6800   0.1700   0.0000
 22.3950  21.0430   0.0000   0.0500
 24.2260  22.4220   0.0800  -0.0100
 22.1060  20.7230  -0.1000   0.2100
 23.6830  22.0110  -0.1200  -0.1100
 23.1290  21.5790   0.0000  -0.0700
 15.7700  15.0260   0.3100  -0.2500
 22.0210  20.7250  -0.2800   0.1400
 22.2910  20.9560  -0.0300  -0.0500
 26.0640  23.8540  -0.0600  -0.0500
