         51384866 function calls (51301263 primitive calls) in 294.583 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      460    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1154(set_markeredgewidth)
       90    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\mathtext.py:1614(kern)
        1    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:86(__init__)
      459    0.000    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:1266(__add__)
      162    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:2020(is_close_to_int)
       44    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\mathtext.py:2855(subsuper)
       40    0.000    0.000    0.009    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:587(_get_gridline)
      433    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\re.py:286(_compile)
      940    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
     1442    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      213    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:1858(transform_affine)
